,name,region,country,lat,lon,tz_id,maxtemp_c,maxtemp_f,mintemp_c,mintemp_f,avgtemp_c,avgtemp_f,maxwind_mph,maxwind_kph,totalprecip_mm,totalprecip_in,avgvis_km,avgvis_miles,avghumidity,condition,uv
2023-06-15,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,34.2,93.6,26.2,79.2,29.8,85.6,12.8,20.5,0.3,0.01,10.0,6.0,64.0,Patchy rain possible,7.0
2023-06-16,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.8,92.8,26.5,79.7,29.5,85.1,11.2,18.0,11.7,0.46,10.0,6.0,67.0,Moderate or heavy rain shower,7.0
2023-06-17,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,30.5,86.9,25.3,77.5,27.2,81.0,9.6,15.5,15.95,0.63,9.2,5.0,80.0,Moderate or heavy rain shower,7.0
2023-06-18,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,30.1,86.2,25.5,77.9,27.2,80.9,10.1,16.2,18.75,0.74,9.5,5.0,79.0,Moderate or heavy rain shower,7.0
2023-06-19,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.0,91.4,24.5,76.1,28.0,82.5,9.6,15.5,7.3,0.29,9.6,5.0,76.0,Moderate or heavy rain shower,7.0
2023-06-20,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.6,90.7,25.0,77.0,28.2,82.8,11.0,17.6,3.7,0.15,9.5,5.0,76.0,Heavy rain at times,7.0
2023-06-21,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.1,91.6,25.9,78.6,28.8,83.8,10.3,16.6,5.1,0.2,9.6,5.0,73.0,Moderate or heavy rain shower,7.0
2023-06-22,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,34.4,93.9,26.0,78.8,29.2,84.6,8.9,14.4,5.85,0.23,9.7,6.0,71.0,Moderate or heavy rain shower,7.0
2023-06-23,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,35.1,95.2,26.4,79.5,30.0,86.0,7.2,11.5,3.5,0.14,9.8,6.0,68.0,Patchy rain possible,8.0
2023-06-24,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,34.3,93.7,26.1,79.0,29.6,85.2,8.7,14.0,1.0,0.04,9.5,5.0,69.0,Patchy rain possible,7.0
2023-06-25,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.4,92.1,26.2,79.2,28.8,83.9,7.7,12.3,22.35,0.88,9.3,5.0,73.0,Moderate or heavy rain shower,7.0
2023-06-26,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.3,91.9,25.7,78.3,28.7,83.7,6.9,11.2,17.55,0.69,9.5,5.0,74.0,Heavy rain at times,7.0
2023-06-27,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.8,91.0,26.1,79.0,28.7,83.7,6.0,9.7,8.75,0.34,9.4,5.0,74.0,Moderate or heavy rain shower,7.0
2023-06-28,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.4,90.3,26.5,79.7,28.5,83.3,6.7,10.8,37.95,1.49,8.8,5.0,77.0,Moderate or heavy rain shower,7.0
2023-06-29,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,31.9,89.4,26.0,78.8,28.5,83.3,9.2,14.8,11.6,0.46,10.0,6.0,70.0,Moderate or heavy rain shower,7.0
2023-06-30,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.0,91.4,25.5,77.9,28.7,83.7,10.1,16.2,10.8,0.43,10.0,6.0,70.0,Moderate or heavy rain shower,7.0
2023-07-01,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.3,90.1,25.7,78.3,27.8,82.0,10.3,16.6,23.5,0.93,9.6,5.0,75.0,Moderate or heavy rain shower,7.0
2023-07-02,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,29.7,85.4,25.2,77.4,26.9,80.5,11.0,17.6,27.38,1.08,9.1,5.0,83.0,Moderate or heavy rain shower,6.0
2023-07-03,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,31.4,88.5,24.7,76.5,27.4,81.4,9.4,15.1,7.2,0.28,9.8,6.0,81.0,Moderate or heavy rain shower,7.0
2023-07-04,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.9,91.2,25.4,77.7,28.2,82.8,7.6,12.2,0.3,0.01,9.3,5.0,76.0,Patchy rain possible,7.0
2023-07-05,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,34.3,93.7,26.2,79.2,28.9,84.0,7.2,11.5,3.5,0.14,9.8,6.0,70.0,Heavy rain at times,7.0
2023-07-06,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.2,91.8,25.3,77.5,27.9,82.1,6.3,10.1,13.03,0.51,9.5,5.0,78.0,Moderate or heavy rain shower,7.0
2023-07-07,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.1,91.6,25.3,77.5,28.5,83.3,7.6,12.2,2.3,0.09,9.8,6.0,75.0,Moderate rain at times,7.0
2023-07-08,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.2,91.8,25.8,78.4,28.4,83.2,8.3,13.3,7.2,0.28,9.6,5.0,73.0,Moderate or heavy rain shower,7.0
2023-07-09,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,31.4,88.5,25.6,78.1,27.3,81.2,5.4,8.6,14.6,0.57,9.4,5.0,82.0,Moderate or heavy rain shower,7.0
2023-07-10,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.9,91.1,25.1,77.2,28.6,83.5,7.6,12.2,1.2,0.05,10.0,6.0,73.0,Patchy rain possible,7.0
2023-07-11,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.6,92.5,25.5,77.9,29.1,84.3,8.9,14.4,3.1,0.12,10.0,6.0,73.0,Moderate or heavy rain shower,7.0
2023-07-12,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.3,91.9,25.8,78.4,29.3,84.7,7.6,12.2,2.2,0.09,9.9,6.0,72.0,Heavy rain at times,7.0
2023-07-13,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.5,92.3,25.5,77.9,28.3,82.9,8.1,13.0,19.73,0.78,9.0,5.0,77.0,Moderate or heavy rain shower,7.0
2023-07-14,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.3,90.1,26.2,79.2,28.2,82.8,10.5,16.9,14.08,0.55,9.5,5.0,77.0,Moderate or heavy rain shower,7.0
2023-07-15,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.3,90.1,25.2,77.4,27.8,82.0,13.2,21.2,0.7,0.03,9.9,6.0,78.0,Patchy rain possible,7.0
2023-07-16,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.2,91.7,25.8,78.4,28.1,82.6,15.9,25.6,7.8,0.31,9.9,6.0,71.0,Moderate or heavy rain shower,7.0
2023-07-17,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,31.8,89.2,25.3,77.5,27.3,81.1,18.6,29.9,21.0,0.83,9.9,6.0,76.0,Moderate or heavy rain shower,7.0
2023-07-18,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,28.3,82.9,24.8,76.6,26.0,78.8,12.3,19.8,14.43,0.57,9.7,6.0,88.0,Moderate or heavy rain shower,6.0
2023-07-19,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,30.0,86.0,25.0,77.0,26.5,79.7,14.3,23.0,14.7,0.58,9.6,5.0,87.0,Moderate or heavy rain shower,7.0
2023-07-20,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,30.1,86.1,25.0,77.0,26.6,80.0,10.1,16.2,9.83,0.39,9.2,5.0,84.0,Patchy rain possible,7.0
2023-07-21,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,29.4,84.9,24.3,75.7,26.1,79.0,10.3,16.6,31.33,1.23,9.6,5.0,87.0,Moderate or heavy rain shower,6.0
2023-07-22,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,30.5,86.9,24.4,75.9,26.0,78.9,11.2,18.0,18.03,0.71,7.0,4.0,88.0,Moderate or heavy rain shower,7.0
2023-07-23,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,29.7,85.5,24.3,75.7,26.2,79.2,12.8,20.5,10.7,0.42,9.6,5.0,86.0,Moderate or heavy rain shower,6.0
2023-07-24,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,30.5,86.9,23.8,74.8,26.4,79.5,13.6,22.0,7.4,0.29,7.5,4.0,86.0,Heavy rain at times,7.0
2023-07-25,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.1,89.8,24.2,75.6,27.3,81.2,13.0,20.9,8.85,0.35,9.7,6.0,79.0,Moderate or heavy rain shower,7.0
2023-07-26,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,31.6,88.9,24.5,76.1,27.5,81.5,12.5,20.2,8.13,0.32,9.7,6.0,80.0,Moderate or heavy rain shower,7.0
2023-07-27,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.6,90.7,25.0,77.0,27.5,81.5,14.3,23.0,12.85,0.51,9.5,5.0,81.0,Moderate or heavy rain shower,7.0
2023-07-28,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.7,90.9,24.8,76.6,27.5,81.6,13.6,22.0,12.78,0.5,9.4,5.0,82.0,Moderate or heavy rain shower,7.0
2023-07-29,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,30.5,86.8,25.3,77.5,27.2,81.0,16.1,25.9,27.9,1.1,9.6,5.0,81.0,Moderate or heavy rain shower,7.0
2023-07-30,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,31.0,87.7,25.0,77.0,27.0,80.6,14.5,23.4,18.9,0.74,9.8,6.0,78.0,Moderate or heavy rain shower,7.0
2023-07-31,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,31.7,89.1,24.8,76.6,27.8,82.1,12.3,19.8,3.6,0.14,10.0,6.0,76.0,Moderate or heavy rain shower,7.0
2023-08-01,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,31.2,88.1,25.1,77.2,27.5,81.5,11.2,18.0,4.75,0.19,9.7,6.0,78.0,Moderate or heavy rain shower,7.0
2023-08-02,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.3,90.1,24.9,76.8,27.5,81.6,13.2,21.2,6.9,0.27,9.9,6.0,78.0,Moderate or heavy rain shower,7.0
2023-08-03,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,31.1,88.0,25.3,77.5,27.7,81.9,13.4,21.6,6.3,0.25,9.9,6.0,78.0,Heavy rain at times,7.0
2023-08-04,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.3,90.1,25.4,77.7,27.9,82.3,11.6,18.7,3.6,0.14,10.0,6.0,74.0,Moderate or heavy rain shower,7.0
2023-08-05,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.4,92.1,24.9,76.8,28.5,83.3,13.0,20.9,2.5,0.1,10.0,6.0,69.0,Moderate rain at times,7.0
2023-08-06,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.3,91.9,24.6,76.3,28.7,83.7,13.6,22.0,2.0,0.08,10.0,6.0,71.0,Heavy rain at times,7.0
2023-08-07,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.5,92.2,24.9,76.8,28.7,83.7,14.1,22.7,1.1,0.04,10.0,6.0,72.0,Heavy rain at times,7.0
2023-08-08,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.0,91.3,25.4,77.7,28.8,83.8,13.2,21.2,2.4,0.09,10.0,6.0,70.0,Heavy rain at times,7.0
2023-08-09,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.8,92.8,25.3,77.5,28.9,84.0,11.4,18.4,1.5,0.06,10.0,6.0,68.0,Moderate rain at times,7.0
2023-08-10,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.3,91.9,25.7,78.3,28.9,84.1,11.0,17.6,0.9,0.04,10.0,6.0,69.0,Patchy rain possible,7.0
2023-08-11,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.2,91.8,26.1,79.0,29.2,84.6,11.4,18.4,1.2,0.05,10.0,6.0,70.0,Moderate rain at times,7.0
2023-08-12,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.6,90.7,25.4,77.7,28.7,83.6,12.5,20.2,2.1,0.08,9.8,6.0,72.0,Moderate or heavy rain shower,7.0
2023-08-13,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.7,90.9,25.5,77.9,28.6,83.6,11.9,19.1,4.8,0.19,10.0,6.0,69.0,Moderate or heavy rain shower,7.0
2023-08-14,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.7,90.9,25.2,77.4,28.4,83.1,11.4,18.4,6.0,0.24,9.8,6.0,71.0,Moderate or heavy rain shower,7.0
2023-08-15,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.0,89.6,25.2,77.4,28.2,82.8,10.3,16.6,17.1,0.67,10.0,6.0,72.0,Moderate or heavy rain shower,7.0
2023-08-16,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,31.6,88.9,24.9,76.8,27.8,82.0,10.5,16.9,6.65,0.26,9.8,6.0,77.0,Moderate or heavy rain shower,7.0
2023-08-17,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,31.0,87.8,25.2,77.4,28.2,82.7,12.5,20.2,6.4,0.25,10.0,6.0,72.0,Moderate or heavy rain shower,7.0
2023-08-18,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.0,91.4,25.5,77.9,28.2,82.7,8.9,14.4,20.8,0.82,9.8,6.0,75.0,Moderate or heavy rain shower,7.0
2023-08-19,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.1,91.6,25.6,78.1,28.2,82.7,8.9,14.4,9.05,0.36,9.7,6.0,77.0,Moderate or heavy rain shower,7.0
2023-08-20,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,31.4,88.5,25.0,77.0,27.0,80.6,12.3,19.8,27.6,1.09,9.3,5.0,83.0,Moderate or heavy rain shower,7.0
2023-08-21,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,31.0,87.8,24.8,76.6,27.2,80.9,12.3,19.8,23.3,0.92,9.3,5.0,80.0,Moderate or heavy rain shower,7.0
2023-08-22,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.5,90.5,24.6,76.3,27.9,82.3,9.6,15.5,5.0,0.2,9.9,6.0,76.0,Moderate or heavy rain shower,7.0
2023-08-23,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.4,90.3,24.7,76.5,28.2,82.7,11.9,19.1,0.8,0.03,10.0,6.0,75.0,Patchy rain possible,7.0
2023-08-24,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.2,91.8,25.2,77.4,28.4,83.1,10.5,16.9,0.5,0.02,9.9,6.0,74.0,Patchy rain possible,7.0
2023-08-25,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.8,92.8,25.5,77.9,29.0,84.2,10.5,16.9,0.0,0.0,10.0,6.0,70.0,Overcast,7.0
2023-08-26,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,34.1,93.4,25.9,78.6,29.2,84.6,12.5,20.2,2.9,0.11,9.8,6.0,70.0,Patchy rain possible,7.0
2023-08-27,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.2,91.8,26.1,79.0,28.8,83.8,10.5,16.9,8.6,0.34,9.8,6.0,74.0,Light rain shower,7.0
2023-08-28,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,34.6,94.3,25.7,78.3,28.7,83.6,13.6,22.0,4.7,0.19,9.8,6.0,74.0,Light rain shower,7.0
2023-08-29,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.8,92.8,25.6,78.1,28.7,83.7,12.5,20.2,14.4,0.57,9.7,6.0,72.0,Moderate or heavy rain shower,7.0
2023-08-30,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.7,90.9,25.0,77.0,28.5,83.2,12.1,19.4,3.1,0.12,9.9,6.0,73.0,Light rain shower,7.0
2023-08-31,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,31.0,87.8,25.1,77.2,27.1,80.8,11.2,18.0,42.2,1.66,9.1,5.0,81.0,Moderate or heavy rain shower,7.0
2023-09-01,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,30.9,87.6,25.0,77.0,27.0,80.6,14.5,23.4,48.8,1.92,8.9,5.0,85.0,Torrential rain shower,7.0
2023-09-02,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,31.2,88.2,24.6,76.3,27.0,80.6,13.4,21.6,22.3,0.88,9.5,5.0,84.0,Moderate or heavy rain shower,7.0
2023-09-03,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,29.9,85.8,24.9,76.8,26.7,80.1,16.1,25.9,21.5,0.85,9.8,6.0,85.0,Moderate or heavy rain shower,6.0
2023-09-04,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,30.9,87.6,24.9,76.8,27.4,81.4,12.8,20.5,19.0,0.75,9.6,5.0,83.0,Moderate or heavy rain shower,7.0
2023-09-05,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,30.6,87.1,25.1,77.2,26.8,80.3,16.3,26.3,26.3,1.04,9.6,5.0,86.0,Moderate or heavy rain shower,7.0
2023-09-06,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.4,90.3,24.8,76.6,27.8,82.0,8.5,13.7,8.2,0.32,9.5,5.0,81.0,Light rain shower,7.0
2023-09-07,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.3,90.1,25.2,77.4,28.0,82.5,6.5,10.4,9.8,0.39,9.7,6.0,80.0,Light rain shower,7.0
2023-09-08,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,31.9,89.4,24.9,76.8,27.6,81.8,7.2,11.5,27.3,1.07,9.5,5.0,82.0,Moderate or heavy rain shower,7.0
2023-09-09,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,26.9,80.4,24.8,76.6,25.6,78.0,7.8,12.6,18.6,0.73,9.1,5.0,91.0,Moderate or heavy rain shower,6.0
2023-09-10,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,29.7,85.5,24.6,76.3,26.8,80.2,14.5,23.4,10.8,0.43,9.8,6.0,84.0,Moderate or heavy rain shower,6.0
2023-09-11,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,29.4,84.9,24.3,75.7,26.2,79.2,11.9,19.1,22.7,0.89,8.8,5.0,86.0,Moderate or heavy rain shower,6.0
2023-09-12,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,30.3,86.5,24.4,75.9,26.8,80.3,12.1,19.4,3.6,0.14,9.9,6.0,82.0,Moderate or heavy rain shower,7.0
2023-09-13,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,25.4,77.7,24.1,75.4,24.6,76.3,5.8,9.4,3.6,0.14,8.9,5.0,90.0,Overcast,6.0
2023-09-14,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,30.7,87.3,24.5,76.1,27.0,80.6,6.7,10.8,14.4,0.57,9.5,5.0,81.0,Moderate or heavy rain shower,7.0
2023-09-15,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,29.5,85.1,24.2,75.6,26.3,79.3,11.2,18.0,0.0,0.0,10.0,6.0,82.0,Overcast,6.0
2023-09-16,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,30.8,87.4,24.2,75.6,26.3,79.4,10.5,16.9,8.3,0.33,10.0,6.0,86.0,Light rain shower,7.0
2023-09-17,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,31.8,89.2,24.2,75.6,27.5,81.6,6.3,10.1,1.3,0.05,9.9,6.0,79.0,Patchy rain possible,7.0
2023-09-18,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.8,91.0,24.9,76.8,28.2,82.8,6.5,10.4,1.0,0.04,9.8,6.0,77.0,Light rain shower,7.0
2023-09-19,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.5,92.2,25.6,78.1,28.9,83.9,6.0,9.7,5.9,0.23,9.6,5.0,74.0,Light rain shower,7.0
2023-09-20,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.6,92.5,25.6,78.0,28.4,83.1,10.5,16.9,3.33,0.13,9.5,5.0,78.0,Patchy light rain with thunder,7.0
2023-09-21,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.7,90.8,25.1,77.2,28.0,82.5,7.2,11.5,8.45,0.33,9.5,5.0,79.0,Light rain shower,7.0
2023-09-22,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.7,90.9,24.9,76.9,27.9,82.3,7.4,11.9,8.35,0.33,9.8,6.0,79.0,Light rain shower,7.0
2023-09-23,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.4,90.4,24.5,76.2,27.5,81.5,6.5,10.4,10.26,0.4,9.3,5.0,79.0,Light rain shower,7.0
2023-09-24,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,29.1,84.4,24.2,75.5,26.2,79.2,8.5,13.7,18.33,0.72,9.0,5.0,87.0,Light rain shower,6.0
2023-09-25,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,29.2,84.6,24.3,75.8,25.9,78.6,10.7,17.3,16.5,0.65,8.2,5.0,89.0,Light rain shower,6.0
2023-09-26,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,29.9,85.7,23.9,74.9,25.9,78.5,12.3,19.8,42.81,1.69,9.2,5.0,90.0,Moderate or heavy rain shower,6.0
2023-09-27,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,28.9,84.0,23.8,74.9,25.6,78.0,12.3,19.8,9.73,0.38,7.3,4.0,89.0,Light rain shower,6.0
2023-09-28,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,26.3,79.3,24.0,75.1,24.8,76.6,6.9,11.2,9.18,0.36,9.0,5.0,92.0,Light rain shower,6.0
2023-09-29,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,31.7,89.1,24.8,76.7,27.7,81.9,8.3,13.3,5.24,0.21,9.9,6.0,80.0,Light rain shower,7.0
2023-09-30,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,28.6,83.5,23.6,74.5,25.9,78.6,11.0,17.6,16.3,0.64,9.3,5.0,87.0,Light rain shower,6.0
2023-10-01,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,31.8,89.2,24.7,76.4,27.0,80.6,8.7,14.0,19.85,0.78,9.0,5.0,85.0,Moderate or heavy rain shower,7.0
2023-10-02,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,28.4,83.2,24.3,75.7,25.9,78.6,10.1,16.2,25.65,1.01,8.2,5.0,90.0,Moderate or heavy rain shower,6.0
2023-10-03,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,28.4,83.1,23.8,74.9,25.6,78.0,7.4,11.9,12.69,0.5,6.7,4.0,91.0,Light rain shower,6.0
2023-10-04,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,30.3,86.5,24.1,75.4,26.8,80.2,9.6,15.5,10.53,0.41,7.3,4.0,87.0,Light rain shower,7.0
2023-10-05,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,31.9,89.4,24.2,75.6,27.4,81.3,7.6,12.2,1.65,0.07,7.3,4.0,83.0,Light rain shower,7.0
2023-10-06,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,31.4,88.4,24.8,76.7,27.6,81.7,8.5,13.7,1.39,0.05,7.6,4.0,83.0,Light rain shower,7.0
2023-10-07,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,31.5,88.8,25.1,77.2,27.6,81.7,6.5,10.4,7.5,0.3,8.1,5.0,82.0,Light rain shower,7.0
2023-10-08,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,30.8,87.4,25.0,77.0,27.2,80.9,7.8,12.6,1.69,0.07,10.0,6.0,82.0,Patchy rain possible,7.0
2023-10-09,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,33.0,91.3,24.6,76.3,28.1,82.7,7.2,11.5,10.18,0.4,9.7,6.0,76.0,Light rain shower,7.0
2023-10-10,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,29.0,84.3,24.2,75.5,26.0,78.8,6.3,10.1,21.19,0.83,8.3,5.0,89.0,Moderate or heavy rain shower,6.0
2023-10-11,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,32.2,89.9,24.7,76.5,27.5,81.5,6.9,11.2,6.79,0.27,9.6,5.0,82.0,Light rain shower,7.0
